Chidamber-Kemerer metrics,Qui, 26 out 2017 16:08:26 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.apache.derby.iapi.services.i18n.LocaleFinder",n/a,n/a,n/a,n/a,5,n/a
"org.apache.derby.iapi.services.i18n.MessageService",95,0,1,0,16,36
"org.apache.derby.iapi.services.info.JVMInfo",15,0,2,0,2,15
"org.apache.derby.iapi.services.info.ProductGenusNames",n/a,n/a,n/a,n/a,0,n/a
"org.apache.derby.iapi.services.info.ProductVersionHolder",13,0,6,0,26,46
"org.apache.derby.iapi.services.info.PropertyNames",1,0,0,0,0,0
"org.apache.derby.iapi.services.info.Version",4,0,1,0,13,13
"org.apache.derby.iapi.services.io.AccessibleByteArrayOutputStream",4,0,2,0,6,8
"org.apache.derby.iapi.services.io.ApplicationObjectInputStream",1,0,2,0,5,7
"org.apache.derby.iapi.services.io.ArrayInputStream",47,0,2,0,37,71
"org.apache.derby.iapi.services.io.ArrayOutputStream",5,0,1,0,9,15
"org.apache.derby.iapi.services.io.ArrayUtil",13,0,5,0,16,40
"org.apache.derby.iapi.services.io.CompressedNumber",32,0,5,0,20,92
"org.apache.derby.iapi.services.io.CounterOutputStream",2,0,1,0,8,11
"org.apache.derby.iapi.services.io.DebugByteTeeOutputStream",2,0,1,0,6,9
"org.apache.derby.iapi.services.io.DerbyIOException",3,0,1,0,2,2
"org.apache.derby.iapi.services.io.DynamicByteArrayOutputStream",19,0,1,0,17,32
"org.apache.derby.iapi.services.io.ErrorInfo",n/a,n/a,n/a,n/a,2,n/a
"org.apache.derby.iapi.services.io.ErrorObjectInput",n/a,n/a,n/a,n/a,2,n/a
"org.apache.derby.iapi.services.io.FileUtil",10,0,3,0,26,89
"org.apache.derby.iapi.services.io.FormatIdInputStream",11,0,7,0,19,26
"org.apache.derby.iapi.services.io.FormatIdOutputStream",7,0,3,0,5,21
"org.apache.derby.iapi.services.io.FormatIdUtil",13,0,5,0,6,6
"org.apache.derby.iapi.services.io.Formatable",n/a,n/a,n/a,n/a,0,n/a
"org.apache.derby.iapi.services.io.FormatableArrayHolder",16,0,2,0,12,12
"org.apache.derby.iapi.services.io.FormatableBitSet",129,0,3,0,41,107
"org.apache.derby.iapi.services.io.FormatableHashtable",13,0,9,0,14,23
"org.apache.derby.iapi.services.io.FormatableInstanceGetter",9,0,1,7,1,1
"org.apache.derby.iapi.services.io.FormatableIntHolder",9,0,3,0,10,11
"org.apache.derby.iapi.services.io.FormatableLongHolder",5,0,3,0,10,11
