Chidamber-Kemerer metrics,Sex, 27 out 2017 13:56:12 BRST
Class,CBO,DIT,LCOM,NOC,RFC,WMC
"org.gjt.sp.jedit.gui.StatusBar.MemoryStatus",2,0,5,0,7,7
"org.gjt.sp.jedit.gui.StatusBar.MemoryStatus.MouseHandler",2,0,1,0,1,2
"org.gjt.sp.jedit.gui.StatusBar.MouseHandler",1,0,1,0,1,10
"org.gjt.sp.jedit.gui.StatusBar.ToolTipLabel",1,0,1,0,1,1
"org.gjt.sp.jedit.gui.TextAreaDialog",2,0,3,0,7,7
"org.gjt.sp.jedit.gui.TextAreaDialog.ActionHandler",1,0,1,0,1,1
"org.gjt.sp.jedit.gui.TipOfTheDay",3,0,3,0,5,6
"org.gjt.sp.jedit.gui.TipOfTheDay.ActionHandler",1,0,1,0,2,4
"org.gjt.sp.jedit.gui.ToolBarManager",1,0,1,0,6,11
"org.gjt.sp.jedit.gui.ToolBarManager.Entry",1,0,0,0,1,1
"org.gjt.sp.jedit.gui.VariableGridLayout",0,0,7,0,16,47
"org.gjt.sp.jedit.help.HelpHistoryModel",2,0,1,0,15,26
"org.gjt.sp.jedit.help.HelpHistoryModel.HistoryEntry",1,0,0,0,2,2
"org.gjt.sp.jedit.help.HelpHistoryModelListener",n/a,n/a,n/a,n/a,1,n/a
"org.gjt.sp.jedit.help.HelpIndex",4,0,1,0,14,33
"org.gjt.sp.jedit.help.HelpIndex.HelpFile",1,0,0,0,3,4
"org.gjt.sp.jedit.help.HelpIndex.Word",3,0,1,0,3,6
"org.gjt.sp.jedit.help.HelpIndex.Word.Occurrence",1,0,0,0,1,2
"org.gjt.sp.jedit.help.HelpSearchPanel",4,0,1,0,3,3
"org.gjt.sp.jedit.help.HelpSearchPanel.ActionHandler",4,0,1,0,4,13
"org.gjt.sp.jedit.help.HelpSearchPanel.MouseHandler",2,0,1,0,1,2
"org.gjt.sp.jedit.help.HelpSearchPanel.Result",4,0,0,0,1,1
"org.gjt.sp.jedit.help.HelpSearchPanel.ResultCompare",2,0,1,0,1,2
"org.gjt.sp.jedit.help.HelpSearchPanel.ResultIcon",1,0,3,0,4,6
"org.gjt.sp.jedit.help.HelpSearchPanel.ResultRenderer",3,0,1,0,2,2
"org.gjt.sp.jedit.help.HelpTOCPanel",8,0,1,0,11,17
"org.gjt.sp.jedit.help.HelpTOCPanel.HelpNode",2,0,0,0,2,2
