CommitNumber;Entity;Method
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.jdbc.DatabaseMetadataSearcher.findMetadataMatching(MetadataSearchQuery,int,int)
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentReaderImpl.doGetEditableNodeMetadata(ContentNodeIdentifier)
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.jdbc.DatabaseNodeDependencyDAO.doDependencyLookup(String,ParameterizedRowMapper<D>,NodeInternalId)
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testExistsFalseByPath()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplDeepCopyTest.testNotAllowedOnSourceChild()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testSaveResourceNodeNotFound()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.filesystem.MetadataIndexTest.testFindInternalIdNull()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.filesystem.FilesystemMetadataManager.updateNodeMetadata(FullNodeMetadata)
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.AbstractContentManagerImplTest.recordGoodGetEditableMetadata(ContentNodeIdentifier,EditableNodeMetadata,boolean)
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplMoveTest.testNotAllowedToReadSource()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testDeleteResourceGood()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.AbstractContentManagerImplTest.recordTouchMetadataIfResourceEditable(ResourcePath,FullNodeMetadata)
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplDeepCopyTest.testNotAllowedOnTargetChild()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.filesystem.MetadataIndexTest.testUpdateDuplicateLinkId()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.filesystem.MetadataIndexTest.testContainsNull()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataManagerTest.testGetEditableMetadataByIdGood()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.filesystem.MetadataIndexTest.testUpdateDescendents()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.jdbc.DatabaseMetadataManager.checkParentExistsAndAllowsChildren(ContentNodePath)
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testExistsFalseByLinkId()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.filesystem.MetadataIndexTest.testUpdateLinkIdNoChange()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImpl.checkoutNode(FilesNodeIdentifier)
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testSetNodePositionNotFound()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testSuggestAlreadyUnique()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.filesystem.FilesystemMetadataManager.getFullMetadata(NodeInternalId)
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.filesystem.MetadataIndex.findInternalId(ContentNodeIdentifier)
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.jdbc.DatabaseMetadataReader.getCoreMetadata(ContentNodeIdentifier)
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentReaderImpl.readResource(ResourcePath,ResourceReaderCallback)
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplAbandonEditsTest.testAbandonOnDeadNode()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.filesystem.MetadataIndexTest.testUpdateDuplicateNodepath()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testDeleteGeneratedResourceAsViewer()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataManagerTest.testGetEditableMetadataNull()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.filesystem.FilesystemMetadataManager.checkParentExistsAndAllowsChildren(NodePath)
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.filesystem.MetadataIndexTest.testUpdateNodePath()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplCheckoutTest.testCheckoutNodeNotFound()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImpl.moveNode(FilesNodeIdentifier,FilesNodePath)
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.AbstractContentManagerImplTest.recordGoodDoGetCopySource(ContentNodeIdentifier,FullNodeMetadata,boolean)
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testExistsTrueByPath()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.AbstractContentManagerImplCommitTest.testGoodRevision()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplDeepCopyTest.testTargetAlreadyExists()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testCreateRevisionGood()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplMoveTest.testTargetIsDescendantOfSource()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentReaderImpl.doGetFullNodeMetadata(ContentNodeIdentifier)
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testExistsTrueByLinkId()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplCheckoutTest.testCheckoutNodeNotAllowed()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentReaderImpl.getResourcePaths(ContentNodeIdentifier)
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.AbstractContentManagerImplCommitTest.testBadVersionNumber()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testSetNodePositionGood()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.AbstractContentManagerImplCommitTest.testCNotAllowedToWriteToTarget()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplMoveTest.testNotAllowedOnTarget()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.filesystem.MetadataIndexTest.testUpdateNodePathNoChange()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testSetNodePositionBadIndex()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.AbstractContentManagerImplTest.recordGoodDoFinishCopyOneLinkIdTry(FullNodeMetadata,ResourcePath[],ResourcePath[],FilesNodePath,NodeLinkId,NodeInternalId,boolean)
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.AbstractContentManagerImplCommitTest.testNodeNotLocked()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplTest.testDeleteResourceNodeNotFound()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.AbstractContentManagerImplCommitTest.testOnDeadNode()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.AbstractMetadataManagerTest.testGetFullMetadataByLinkIdGood()
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.filesystem.MetadataIndex.ensureNotNull(ContentNodeIdentifier)
2168;METHOD;uk.ac.ed.ph.aardvark.cms.internal.filesystem.MetadataIndexTest.checkConsistency(MetadataIndex)
2171;METHOD;uk.ac.ed.ph.aardvark.core.globals.AardvarkTypesBean.AardvarkTypesBean()
2171;METHOD;uk.ac.ed.ph.aardvark.core.globals.AardvarkTypesBean.getRoles()
2171;METHOD;uk.ac.ed.ph.aardvark.core.globals.AardvarkTypesBean.getDynamicRenderingHintKeys()
2172;METHOD;uk.ac.ed.ph.aardvark.cms.internal.editing.ContentEditorImpl.getEngineWorkDirectory()
2174;METHOD;uk.ac.ed.ph.aardvark.swingui.model.NodeTypesComboBoxModel.NodeTypesComboBoxModel(Collection<NodeType>)
2175;METHOD;uk.ac.ed.ph.aardvark.processor.framework.ContentManagerHelper.readEditableResource(ResourcePath,ResourceReaderCallback)
2176;METHOD;uk.ac.ed.ph.aardvark.processor.internal.ProcessorController.createJobWorkDirectory(int)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeSaveEditsAction.NodeSaveEditsAction(AardvarkFrame)
2178;METHOD;uk.ac.ed.ph.aardvark.webapplets.previewer.PreviewerControllerApplet.init()
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.AardvarkManagerFrame.AardvarkManagerFrame(GUIModel)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeAbandonEditsAction.NodeAbandonEditsAction(AardvarkFrame)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.components.NewNodeDialog.NewNodeDialog(AardvarkFrame,ContentNode)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodePreviewAction.NodePreviewAction(AardvarkFrame)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NewFrameAction.NewFrameAction(AardvarkFrame)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.GroupedAction.GroupedAction(C,ApplicationListener)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.components.NewNodeDialog.makeNodeLinkIdSuggestion()
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeCheckoutAction.NodeCheckoutAction(AardvarkFrame)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.components.ImportResourceDialog.ImportResourceDialog(AardvarkFrame,ContentNode)
2178;METHOD;uk.ac.ed.ph.aardvark.webapplets.previewer.PreviewerPanel.PreviewerPanel(Applet,GUIModel)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeRenameAction.NodeRenameAction(AardvarkFrame)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeReloadAction.NodeReloadAction(AardvarkFrame)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.AbstractApplicationDialog.AbstractApplicationDialog(AardvarkFrame)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeActionMap.NodeActionMap(AardvarkFrame)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeImportResourceAction.actionPerformed(ActionEvent)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeExportResourceAction.NodeExportResourceAction(AardvarkFrame)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.DumpModelAction.DumpModelAction(AardvarkFrame)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeAction.NodeAction(AardvarkFrame)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeSaveAllEditsAction.NodeSaveAllEditsAction(AardvarkFrame)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeMoveUpAction.NodeMoveUpAction(AardvarkFrame)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeExportResourceAction.actionPerformed(ActionEvent)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeImportResourceAction.NodeImportResourceAction(AardvarkFrame)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.components.ExportResourceDialog.ExportResourceDialog(AardvarkFrame,ContentNode)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeCreateAction.actionPerformed(ActionEvent)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeCheckinAction.NodeCheckinAction(AardvarkFrame)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeCreateAction.NodeCreateAction(AardvarkFrame)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.AbstractNodeActionTest.setUp()
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.ReuseFrameAction.ReuseFrameAction(AardvarkFrame)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.components.ExportResourceDialog.downloadSelectedResource()
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeMoveDownAction.NodeMoveDownAction(AardvarkFrame)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeValidateAction.NodeValidateAction(AardvarkFrame)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.components.ImportResourceDialog.uploadContent(ResourceType,File)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.NodeActionSuggestionsPanel.NodeActionSuggestionsPanel(GUIModel)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeDeleteAction.NodeDeleteAction(AardvarkFrame)
2178;METHOD;uk.ac.ed.ph.aardvark.swingui.AbstractApplicationDialog.AbstractApplicationDialog(AardvarkFrame,String)
2181;METHOD;uk.ac.ed.ph.aardvark.swingui.TreeBrowserCellRenderer.TreeBrowserCellRenderer(TreeBrowser)
2181;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeCreateAction.actionPerformed(ActionEvent)
2181;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeDeleteAction.shouldActionProceed()
2181;METHOD;uk.ac.ed.ph.aardvark.swingui.components.RenameNodeDialog.RenameNodeDialog(AardvarkFrame,ContentModel,ContentNode)
2181;METHOD;uk.ac.ed.ph.aardvark.swingui.editors.orgtree.OrganisationTreeEditorPanel.displayNumberingDialog(TreePath[])
2181;METHOD;uk.ac.ed.ph.aardvark.swingui.components.CheckinDialog.CheckinDialog(AardvarkFrame)
2181;METHOD;uk.ac.ed.ph.aardvark.swingui.editors.deployment.RenderingInformationDialog.RenderingInformationDialog(AardvarkFrame)
2181;METHOD;uk.ac.ed.ph.aardvark.swingui.TreeBrowserCellRenderer.getTreeCellRendererComponent(JTree,Object,boolean,boolean,boolean,int,boolean)
2181;METHOD;uk.ac.ed.ph.aardvark.webapplets.previewer.PreviewerControllerApplet.destroy()
2181;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeCheckinAction.actionPerformed(ActionEvent)
2181;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeCheckoutAction.actionPerformed(ActionEvent)
2181;METHOD;uk.ac.ed.ph.aardvark.swingui.components.ImportResourceDialog.createAndShow(AardvarkFrame,ContentNode)
2181;METHOD;uk.ac.ed.ph.aardvark.swingui.AbstractStandaloneUIController.isWaitingForUserToSaveDirtyState(AardvarkManagerFrame)
2181;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeAbandonEditsAction.shouldActionProceed()
2181;METHOD;uk.ac.ed.ph.aardvark.swingui.editors.deployment.DeploymentEditorPanel.showNodeRenderingInformationDialog()
2181;METHOD;uk.ac.ed.ph.aardvark.swingui.components.CleanupOnShutdownDialog.CleanupOnShutdownDialog(AardvarkFrame,AbstractSwingUIController,boolean)
2181;METHOD;uk.ac.ed.ph.aardvark.swingui.editors.orgtree.NumberingDialog.NumberingDialog(AardvarkFrame)
2181;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeRenameAction.actionPerformed(ActionEvent)
2181;METHOD;uk.ac.ed.ph.aardvark.swingui.components.ExportResourceDialog.createAndShow(AardvarkFrame,ContentNode)
2181;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeDeleteAction.showResultDialog(DeleteNodeRequest)
2182;METHOD;uk.ac.ed.ph.aardvark.processor.internal.ProcessorController.createJobWorkDirectory(int)
2186;METHOD;uk.ac.ed.ph.aardvark.webapp.previewer.ReattachableProcessorJobManager.submitResourceJob(ResourcePath,ProcessorJobProgressListener)
2187;METHOD;uk.ac.ed.ph.aardvark.cms.internal.AbstractContentManagerImplWorkspaceTest.setUp()
2187;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImpl.commitNode(WorkspaceNodeIdentifier,VersionNumber,String,boolean)
2187;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplMoveTest.setUp()
2187;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImpl.moveNode(FilesNodeIdentifier,FilesNodePath)
2187;METHOD;uk.ac.ed.ph.aardvark.cms.internal.AbstractContentManagerImplCommitTest.testGoodRevision()
2187;METHOD;uk.ac.ed.ph.aardvark.cms.internal.ContentManagerImplMoveTest.testGoodMoveNode()
2191;METHOD;uk.ac.ed.ph.aardvark.processor.internal.ProcessorController.createJobWorkDirectory(int)
2197;METHOD;uk.ac.ed.ph.aardvark.swingui.action.FrameActionMap.FrameActionMap()
2197;METHOD;uk.ac.ed.ph.aardvark.swingui.action.FrameActionMap.setActionChain(List<ActionMap>)
2200;METHOD;uk.ac.ed.ph.aardvark.cms.internal.jdbc.DatabaseNodeDependencyDAO.doDependencyUpdate(String,String,NodeInternalId,Map<NodeInternalId,NodeDependencyType>)
2200;METHOD;uk.ac.ed.ph.aardvark.cms.internal.jdbc.DatabaseNodeDependencyDAO.doDependencyLookup(String,ParameterizedRowMapper<D>,NodeInternalId)
2201;METHOD;uk.ac.ed.ph.aardvark.processor.internal.DynamicViewCreator.generateView(ResourceRequest)
2201;METHOD;uk.ac.ed.ph.aardvark.processor.validator.ContentPageValidationStrategy.cookSourceCode(NodeValidationRequest,ContentNodePath,String[])
2201;METHOD;uk.ac.ed.ph.aardvark.processor.framework.ContentManagerHelper.ensureCheckExistsResource(ResourcePath)
2201;METHOD;uk.ac.ed.ph.aardvark.processor.framework.ContentManagerHelper.ensureSaveResource(ResourcePath,InputStream)
2203;METHOD;uk.ac.ed.ph.aardvark.swingui.SwingUIUtilities.setupLookAndFeel()
2206;METHOD;uk.ac.ed.ph.aardvark.swingui.util.SimpleUndoableFixedComboBoxModel.setSelectedItem(Object)
2206;METHOD;uk.ac.ed.ph.aardvark.swingui.util.SimpleUndoableFixedComboBoxModel.setSelection(E)
2207;METHOD;uk.ac.ed.ph.aardvark.swingui.model.validators.MetadataTemplateDocumentModelValidator.bindListeners(MetadataTemplateDocumentModel)
2207;METHOD;uk.ac.ed.ph.aardvark.swingui.components.NewNodeDialog.setModel(MetadataTemplateDocumentModel)
2207;METHOD;uk.ac.ed.ph.aardvark.swingui.model.validators.MetadataTemplateDocumentModelValidator.unbindListeners(MetadataTemplateDocumentModel)
2207;METHOD;uk.ac.ed.ph.aardvark.swingui.model.validators.MetadataTemplateDocumentModelValidator.validate()
2207;METHOD;uk.ac.ed.ph.aardvark.swingui.components.NewNodeDialog.NewNodeDialog(AardvarkFrame,ContentNode)
2210;METHOD;uk.ac.ed.ph.aardvark.swingui.AbstractApplicationDialog.AbstractApplicationDialog(AardvarkFrame,String)
2211;METHOD;uk.ac.ed.ph.aardvark.swingui.editors.orgtree.NumberingDialog.NumberingDialog(AardvarkFrame)
2212;METHOD;uk.ac.ed.ph.aardvark.swingui.editors.orgtree.OrganisationTreeEditorPanel.displayNumberingDialog(TreePath[])
2213;METHOD;uk.ac.ed.ph.aardvark.swingui.editors.orgtree.OrgTreeCellRenderer.getTreeCellRendererComponent(JTree,Object,boolean,boolean,boolean,int,boolean)
2214;METHOD;uk.ac.ed.ph.aardvark.swingui.editors.orgtree.NumberingDialogModel.createCommonModel(NumberingDialogModel[])
2214;METHOD;uk.ac.ed.ph.aardvark.swingui.editors.orgtree.NumberingDialogModel.toNumberingPattern(OptionalEntryTextFieldModel)
2214;METHOD;uk.ac.ed.ph.aardvark.swingui.editors.orgtree.NumberingDialogModel.mergeIntoNumberingContext(NumberingContext)
2216;METHOD;uk.ac.ed.ph.aardvark.webapplets.previewer.PreviewerControllerApplet.init()
2217;METHOD;uk.ac.ed.ph.aardvark.swingui.editors.deployment.NodeListTableModel.getValueAt(int,int)
2218;METHOD;uk.ac.ed.ph.aardvark.swingui.editors.deployment.RenderingInformationDialog.RenderingInformationDialog(AardvarkFrame)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.TreeBrowserExpandActionTest.testExpandBeforeChildrenAdded()
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.AbstractFrameContextMenu.addAction(ApplicationActionDefinition)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.node.NodeReloadAction.actionPerformed(ActionEvent)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.node.NodeCheckinAction.NodeCheckinAction(AardvarkFrame)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.AbstractApplicationAction.ensureEnabled()
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.node.NewFrameAction.updateState()
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.ApplicationActionDefinition.getActionName()
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.AbstractSwingUIController.handleApplicationControlEvent(ApplicationControlEvent)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.FrameMenuBar.FrameMenuBar(FrameActionMap)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.tree.TreeBrowserSelectNodeAction.updateState()
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.node.NewFrameAction.NewFrameAction(AardvarkFrame)
2219;METHOD;uk.ac.ed.ph.aardvark.webapplets.previewer.PreviewerPanel.setModel(GUIModel)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.node.NodeImportResourceAction.NodeImportResourceAction(AardvarkFrame)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.GroupedContextualAction.setContextNode(N)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.AardvarkManagerFrame.setModel(GUIModel)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.FilesTreeBrowserContextMenu.FilesTreeBrowserContextMenu(FrameActionMap)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.node.NodeAbandonEditsAction.actionPerformed(ActionEvent,boolean)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.FrameFocusAndContextController.FrameFocusAndContextController(AardvarkFrame)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.node.NodeMoveDownAction.actionPerformed(ActionEvent)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.editor.EditorRedoAction.EditorRedoAction(AbstractNodeEditingPanel,ApplicationListener)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.FrameFocusAndContextController.updateContextNode()
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.ProxyAction.actionPerformed(ActionEvent)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.FrameActionMap.FrameActionMap(AardvarkFrame,ViewSelectionActionMap)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.GroupedActionMap.GroupedActionMap(E)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.AardvarkManagerFrame.destroy()
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.node.NodeSaveEditsAction.NodeSaveEditsAction(AardvarkFrame)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.node.ReuseFrameAction.ReuseFrameAction(AardvarkFrame)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.FrameActionMap.getControlActionMap()
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.editor.AbstractEditorUndoRedoAction.addPropertyChangeListener(PropertyChangeListener)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.node.NodeCreateAction.actionPerformed(ActionEvent)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.tree.TreeBrowserExpandAction.actionPerformed(ActionEvent)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.node.NodeAction.NodeAction(AardvarkFrame,ApplicationActionDefinition)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.NodeMoveDownActionTest.setUp()
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.NodeViewType.NodeViewType(ApplicationActionDefinition,Class<? extends AbstractNodeViewPanel>)
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.NodeActionSuggestionsPanel.destroy()
2219;METHOD;uk.ac.ed.ph.aardvark.swingui.action.tree.TreeBrowserSelectNodeAction.actionPerformed(ActionEvent)
