Method,CALL,CALLED,IMP,LOC,NBD,NP,STAT,v(G)
"com.opensymphony.xwork2.ObjectFactory.buildInterceptor(InterceptorConfig,Map<String, String>)",1,33,n/a,16,0,2,1,1
"com.opensymphony.xwork2.ObjectFactory.buildResult(ResultConfig,Map<String, Object>)",1,7,n/a,12,0,2,1,1
"com.opensymphony.xwork2.ObjectFactory.buildUnknownHandler(String,Map<String, Object>)",1,1,n/a,11,0,2,1,1
"com.opensymphony.xwork2.ObjectFactory.buildValidator(String,Map<String, Object>,Map<String, Object>)",1,4,n/a,13,0,3,1,1
"com.opensymphony.xwork2.ObjectFactory.getClassInstance(String)",3,13,n/a,14,1,1,3,2
"com.opensymphony.xwork2.ObjectFactory.injectInternalBeans(Object)",1,7,n/a,10,1,1,3,3
"com.opensymphony.xwork2.ObjectFactory.isNoArgConstructorRequired()",0,2,n/a,9,0,0,1,1
"com.opensymphony.xwork2.ObjectFactory.setActionFactory(ActionFactory)",0,0,n/a,4,0,1,1,1
"com.opensymphony.xwork2.ObjectFactory.setClassLoader(ClassLoader)",0,1,n/a,4,0,1,1,1
"com.opensymphony.xwork2.ObjectFactory.setContainer(Container)",0,0,n/a,4,0,1,1,1
"com.opensymphony.xwork2.ObjectFactory.setConverterFactory(ConverterFactory)",0,0,n/a,4,0,1,1,1
"com.opensymphony.xwork2.ObjectFactory.setInterceptorFactory(InterceptorFactory)",0,1,n/a,4,0,1,1,1
"com.opensymphony.xwork2.ObjectFactory.setResultFactory(ResultFactory)",0,1,n/a,4,0,1,1,1
"com.opensymphony.xwork2.ObjectFactory.setUnknownHandlerFactory(UnknownHandlerFactory)",0,0,n/a,4,0,1,1,1
"com.opensymphony.xwork2.ObjectFactory.setValidatorFactory(ValidatorFactory)",0,0,n/a,4,0,1,1,1
"com.opensymphony.xwork2.Preparable.prepare()",n/a,3,3,n/a,n/a,0,n/a,n/a
"com.opensymphony.xwork2.ResourceBundleTextProvider.setBundle(ResourceBundle)",n/a,1,1,n/a,n/a,1,n/a,n/a
"com.opensymphony.xwork2.ResourceBundleTextProvider.setClazz(Class)",n/a,1,1,n/a,n/a,1,n/a,n/a
"com.opensymphony.xwork2.ResourceBundleTextProvider.setLocaleProvider(LocaleProvider)",n/a,2,1,n/a,n/a,1,n/a,n/a
"com.opensymphony.xwork2.Result.execute(ActionInvocation)",n/a,8,20,n/a,n/a,1,n/a,n/a
"com.opensymphony.xwork2.TestNGXWorkTestCase.loadConfigurationProviders(ConfigurationProvider...)",4,0,n/a,6,0,1,4,1
"com.opensymphony.xwork2.TestNGXWorkTestCase.setUp()",5,1,n/a,8,0,0,5,1
"com.opensymphony.xwork2.TestNGXWorkTestCase.tearDown()",1,1,n/a,8,0,0,5,1
"com.opensymphony.xwork2.TextProvider.getText(String)",n/a,8,6,n/a,n/a,1,n/a,n/a
"com.opensymphony.xwork2.TextProvider.getText(String,List<?>)",n/a,3,5,n/a,n/a,2,n/a,n/a
"com.opensymphony.xwork2.TextProvider.getText(String,String)",n/a,5,5,n/a,n/a,2,n/a,n/a
"com.opensymphony.xwork2.TextProvider.getText(String,String,List<?>)",n/a,12,5,n/a,n/a,3,n/a,n/a
"com.opensymphony.xwork2.TextProvider.getText(String,String,List<?>,ValueStack)",n/a,5,6,n/a,n/a,4,n/a,n/a
"com.opensymphony.xwork2.TextProvider.getText(String,String,String)",n/a,3,5,n/a,n/a,3,n/a,n/a
"com.opensymphony.xwork2.TextProvider.getText(String,String,String[])",n/a,4,5,n/a,n/a,3,n/a,n/a
"com.opensymphony.xwork2.TextProvider.getText(String,String,String[],ValueStack)",n/a,4,5,n/a,n/a,4,n/a,n/a
"com.opensymphony.xwork2.TextProvider.getText(String,String[])",n/a,5,5,n/a,n/a,2,n/a,n/a
