Method,ev(G),iv(G),v(G)
"org.apache.karaf.packages.core.internal.PackageServiceImpl.PackageServiceImpl(BundleContext)",1,1,1
"org.apache.karaf.packages.core.internal.PackageServiceImpl.checkResolveAble(BundleRequirement)",5,4,5
"org.apache.karaf.packages.core.internal.PackageServiceImpl.create(BundleRequirement,Bundle)",1,1,1
"org.apache.karaf.packages.core.internal.PackageServiceImpl.getExports()",1,5,5
"org.apache.karaf.packages.core.internal.PackageServiceImpl.getExports(long)",1,2,2
"org.apache.karaf.packages.core.internal.PackageServiceImpl.getImports()",1,4,4
"org.apache.karaf.packages.core.internal.PackageServiceImpl.getImports(long)",1,2,2
"org.apache.karaf.packages.core.internal.PackagesMBeanImpl.PackagesMBeanImpl(PackageService)",1,1,1
"org.apache.karaf.packages.core.internal.PackagesMBeanImpl.getExports()",1,5,5
"org.apache.karaf.packages.core.internal.PackagesMBeanImpl.getExports(long)",1,1,1
"org.apache.karaf.packages.core.internal.PackagesMBeanImpl.getImports()",2,5,5
"org.apache.karaf.packages.core.internal.PackagesMBeanImpl.getImports(long)",1,1,1
"org.apache.karaf.packages.core.internal.filter.AndExpression.AndExpression(Expression...)",1,1,1
"org.apache.karaf.packages.core.internal.filter.ExprTokenizer.ExprTokenizer(String)",1,2,2
"org.apache.karaf.packages.core.internal.filter.ExprTokenizer.isWhiteSpace()",1,1,1
"org.apache.karaf.packages.core.internal.filter.ExprTokenizer.nextToken()",3,4,7
"org.apache.karaf.packages.core.internal.filter.ExprTokenizer.peekNextToken()",1,1,1
"org.apache.karaf.packages.core.internal.filter.ExprTokenizer.toString()",1,1,1
"org.apache.karaf.packages.core.internal.filter.ExpressionTokenizerTest.testTokens()",1,1,1
"org.apache.karaf.packages.core.internal.filter.FilterParser.parse(ExprTokenizer)",2,1,2
"org.apache.karaf.packages.core.internal.filter.FilterParser.parse(String)",1,1,1
"org.apache.karaf.packages.core.internal.filter.FilterParser.parseFilterComp(ExprTokenizer)",3,3,3
"org.apache.karaf.packages.core.internal.filter.FilterParser.parseFilterList(ExprTokenizer)",1,2,2
"org.apache.karaf.packages.core.internal.filter.FilterParser.parseItem(ExprTokenizer)",1,1,1
"org.apache.karaf.packages.core.internal.filter.FilterParserTest.checkItem(Expression,String,FilterType,String)",1,2,2
"org.apache.karaf.packages.core.internal.filter.FilterParserTest.testNotSimpleItem()",1,1,1
"org.apache.karaf.packages.core.internal.filter.FilterParserTest.testPackageImport()",1,1,1
"org.apache.karaf.packages.core.internal.filter.FilterParserTest.testPackageImportNoVersions()",1,1,1
"org.apache.karaf.packages.core.internal.filter.FilterParserTest.testSimpleItem()",1,1,1
"org.apache.karaf.packages.core.internal.filter.NotExpression.NotExpression(Expression)",1,1,1
"org.apache.karaf.packages.core.internal.filter.SimpleItem.SimpleItem(String,String,String)",1,1,1
"org.apache.karaf.packages.core.internal.filter.SimpleItem.toFilterType(String)",4,1,4
"org.apache.karaf.packages.core.internal.osgi.Activator.doStart()",1,1,1
"org.apache.karaf.profile.ProfileBuilder.Factory.Factory()",1,1,1
"org.apache.karaf.profile.ProfileBuilder.Factory.create()",1,1,1
"org.apache.karaf.profile.ProfileBuilder.Factory.create(String)",1,1,1
"org.apache.karaf.profile.ProfileBuilder.Factory.createFrom(Profile)",1,1,1
"org.apache.karaf.profile.assembly.AssemblyDeployCallback.AssemblyDeployCallback(DownloadManager,Builder,BundleRevision,Collection<Features>)",1,3,3
"org.apache.karaf.profile.assembly.AssemblyDeployCallback.callListeners(FeatureEvent)",1,1,1
"org.apache.karaf.profile.assembly.AssemblyDeployCallback.getDeploymentState()",1,1,1
"org.apache.karaf.profile.assembly.AssemblyDeployCallback.getStartupBundles()",1,2,3
"org.apache.karaf.profile.assembly.AssemblyDeployCallback.installBundle(String,String,InputStream)",3,5,7
"org.apache.karaf.profile.assembly.AssemblyDeployCallback.installFeature(Feature)",3,10,11
"org.apache.karaf.profile.assembly.AssemblyDeployCallback.persistResolveRequest(DeploymentRequest)",1,1,1
"org.apache.karaf.profile.assembly.AssemblyDeployCallback.print(String,boolean)",1,1,1
"org.apache.karaf.profile.assembly.AssemblyDeployCallback.refreshPackages(Collection<Bundle>)",1,1,1
"org.apache.karaf.profile.assembly.AssemblyDeployCallback.replaceDigraph(Map<String, Map<String, Map<String, Set<String>>>>,Map<String, Set<Long>>)",1,1,1
"org.apache.karaf.profile.assembly.AssemblyDeployCallback.resolveBundles(Set<Bundle>,Map<Resource, List<Wire>>,Map<Resource, Bundle>)",1,1,1
"org.apache.karaf.profile.assembly.AssemblyDeployCallback.saveState(State)",1,1,1
"org.apache.karaf.profile.assembly.AssemblyDeployCallback.setBundleStartLevel(Bundle,int)",1,1,1
"org.apache.karaf.profile.assembly.AssemblyDeployCallback.startBundle(Bundle)",1,1,1
"org.apache.karaf.profile.assembly.AssemblyDeployCallback.stopBundle(Bundle,int)",1,1,1
"org.apache.karaf.profile.assembly.AssemblyDeployCallback.uninstall(Bundle)",1,1,1
"org.apache.karaf.profile.assembly.AssemblyDeployCallback.updateBundle(Bundle,String,InputStream)",1,1,1
"org.apache.karaf.profile.assembly.Builder.addFeatures(Set<Feature>,Set<Feature>,String)",2,4,5
"org.apache.karaf.profile.assembly.Builder.blacklistBundles(Collection<String>)",1,1,1
"org.apache.karaf.profile.assembly.Builder.blacklistFeatures(Collection<String>)",1,1,1
"org.apache.karaf.profile.assembly.Builder.blacklistPolicy(BlacklistPolicy)",1,1,1
"org.apache.karaf.profile.assembly.Builder.blacklistProfiles(Collection<String>)",1,1,1
"org.apache.karaf.profile.assembly.Builder.bootStage(Profile,Profile)",1,28,28
"org.apache.karaf.profile.assembly.Builder.bundles(Stage,String...)",1,2,2
"org.apache.karaf.profile.assembly.Builder.bundles(String...)",1,1,1
"org.apache.karaf.profile.assembly.Builder.createDependency(String)",1,2,2
"org.apache.karaf.profile.assembly.Builder.createDeploymentRequest()",1,1,1
"org.apache.karaf.profile.assembly.Builder.defaultAddAll(boolean)",1,1,1
"org.apache.karaf.profile.assembly.Builder.defaultStage(Stage)",1,1,1
"org.apache.karaf.profile.assembly.Builder.defaultStartLevel(int)",1,1,1
"org.apache.karaf.profile.assembly.Builder.doGenerateAssembly()",1,24,24
"org.apache.karaf.profile.assembly.Builder.downloadLibraries(Downloader,Properties,Collection<String>)",2,14,18
"org.apache.karaf.profile.assembly.Builder.environment(String)",1,1,1
"org.apache.karaf.profile.assembly.Builder.features(Stage,String...)",1,2,2
"org.apache.karaf.profile.assembly.Builder.features(String...)",1,1,1
"org.apache.karaf.profile.assembly.Builder.generateAssembly()",3,2,4
"org.apache.karaf.profile.assembly.Builder.generateProfile(Stage,Map<String, Stage>,Map<String, RepositoryInfo>,Map<String, Stage>,Map<String, Stage>)",1,1,1
"org.apache.karaf.profile.assembly.Builder.getBlacklistPolicy()",1,1,1
"org.apache.karaf.profile.assembly.Builder.getBlacklistedBundles()",1,1,1
"org.apache.karaf.profile.assembly.Builder.getBlacklistedFeatures()",1,1,1
"org.apache.karaf.profile.assembly.Builder.getBlacklistedProfiles()",1,1,1
"org.apache.karaf.profile.assembly.Builder.getBootFeatures(Map<String, Dependency>)",1,11,11
"org.apache.karaf.profile.assembly.Builder.getFeatureSt(Dependency)",1,3,3
"org.apache.karaf.profile.assembly.Builder.getHeaders(StreamProvider)",3,4,4
"org.apache.karaf.profile.assembly.Builder.getRepos(Features)",1,3,3
"org.apache.karaf.profile.assembly.Builder.getStaged(Stage,Map<String, Stage>)",1,3,3
"org.apache.karaf.profile.assembly.Builder.getStagedRepositories(Stage,Map<String, RepositoryInfo>)",1,5,5
"org.apache.karaf.profile.assembly.Builder.getSystemBundle()",1,3,3
"org.apache.karaf.profile.assembly.Builder.homeDirectory(Path)",2,1,2
"org.apache.karaf.profile.assembly.Builder.ignoreDependencyFlag()",1,1,1
"org.apache.karaf.profile.assembly.Builder.ignoreDependencyFlag(boolean)",1,1,1
"org.apache.karaf.profile.assembly.Builder.installArtifact(Downloader,String)",2,3,4
"org.apache.karaf.profile.assembly.Builder.installStage(Profile,Set<Feature>)",1,12,12
"org.apache.karaf.profile.assembly.Builder.javase(String)",2,1,2
"org.apache.karaf.profile.assembly.Builder.karafVersion(KarafVersion)",1,1,1
"org.apache.karaf.profile.assembly.Builder.kars(Stage,boolean,String...)",1,2,2
"org.apache.karaf.profile.assembly.Builder.kars(String...)",1,1,1
"org.apache.karaf.profile.assembly.Builder.kars(boolean,String...)",1,1,1
"org.apache.karaf.profile.assembly.Builder.libraries(String...)",1,1,1
"org.apache.karaf.profile.assembly.Builder.loadRepositories(DownloadManager,Collection<String>,boolean)",1,5,5
"org.apache.karaf.profile.assembly.Builder.localRepository(String)",1,1,1
"org.apache.karaf.profile.assembly.Builder.matches(Feature,Dependency)",1,5,5
"org.apache.karaf.profile.assembly.Builder.mavenRepositories(String)",1,1,1
"org.apache.karaf.profile.assembly.Builder.newInstance()",1,1,1
"org.apache.karaf.profile.assembly.Builder.offline()",1,1,1
"org.apache.karaf.profile.assembly.Builder.offline(boolean)",1,1,1
"org.apache.karaf.profile.assembly.Builder.pathFromProviderUrl(String)",2,3,3
"org.apache.karaf.profile.assembly.Builder.profiles(Stage,String...)",1,2,2
"org.apache.karaf.profile.assembly.Builder.profiles(String...)",1,1,1
"org.apache.karaf.profile.assembly.Builder.profilesUris(String...)",1,1,1
"org.apache.karaf.profile.assembly.Builder.reformatClauses(Properties,String)",1,5,6
"org.apache.karaf.profile.assembly.Builder.repositories(Stage,boolean,String...)",1,2,2
"org.apache.karaf.profile.assembly.Builder.repositories(String...)",1,1,1
"org.apache.karaf.profile.assembly.Builder.repositories(boolean,String...)",1,1,1
"org.apache.karaf.profile.assembly.Builder.resolve(DownloadManager,Resolver,Collection<Features>,Collection<String>,Collection<String>,Collection<String>,Collection<String>)",3,7,7
"org.apache.karaf.profile.assembly.Builder.startupStage(Profile)",1,7,8
"org.apache.karaf.profile.assembly.Builder.staticFramework()",1,1,1
"org.apache.karaf.profile.assembly.Builder.staticFramework(String)",1,1,1
"org.apache.karaf.profile.assembly.Builder.useReferenceUrls()",1,1,1
"org.apache.karaf.profile.assembly.Builder.useReferenceUrls(boolean)",1,1,1
"org.apache.karaf.profile.assembly.BuilderTest.recursiveDelete(Path)",1,4,4
"org.apache.karaf.profile.assembly.BuilderTest.testBuilder()",1,2,2
"org.apache.karaf.profile.assembly.CustomDownloadManager.CustomDownloadManager(MavenResolver,ScheduledExecutorService)",1,1,1
"org.apache.karaf.profile.assembly.CustomDownloadManager.CustomDownloadManager(MavenResolver,ScheduledExecutorService,Profile)",1,1,1
"org.apache.karaf.profile.assembly.CustomDownloadManager.createCustomDownloadTask(String)",1,1,1
"org.apache.karaf.profile.assembly.CustomSimpleDownloadTask.BlueprintURLHandler.openConnection(URL)",1,1,2
"org.apache.karaf.profile.assembly.CustomSimpleDownloadTask.CustomSimpleDownloadTask(ScheduledExecutorService,Profile,String)",1,1,1
"org.apache.karaf.profile.assembly.CustomSimpleDownloadTask.ProfileURLHandler.openConnection(URL)",2,2,2
"org.apache.karaf.profile.assembly.CustomSimpleDownloadTask.SpringURLHandler.openConnection(URL)",1,1,2
"org.apache.karaf.profile.assembly.CustomSimpleDownloadTask.createUrl(String)",2,1,2
"org.apache.karaf.profile.assembly.CustomSimpleDownloadTask.download()",1,1,1
"org.apache.karaf.profile.assembly.CustomSimpleDownloadTask.getUrlStreamHandler(String)",8,3,9
"org.apache.karaf.profile.assembly.FakeBundleRevision.BundleRevisionInvocationHandler.BundleRevisionInvocationHandler(Hashtable<String, String>,String,long)",1,1,1
"org.apache.karaf.profile.assembly.FakeBundleRevision.BundleRevisionInvocationHandler.invoke(Object,Method,Object[])",14,12,17
"org.apache.karaf.profile.assembly.FakeBundleRevision.FakeBundleRevision(Hashtable<String, String>,String,long)",1,1,1
"org.apache.karaf.profile.assembly.FakeBundleRevision.getBundle()",1,1,1
"org.apache.karaf.profile.assembly.FakeBundleRevision.getDeclaredCapabilities(String)",1,1,1
"org.apache.karaf.profile.assembly.FakeBundleRevision.getDeclaredRequirements(String)",1,1,1
"org.apache.karaf.profile.assembly.FakeBundleRevision.getStartLevel()",1,1,1
"org.apache.karaf.profile.assembly.FakeBundleRevision.getSymbolicName()",1,1,1
"org.apache.karaf.profile.assembly.FakeBundleRevision.getTypes()",1,1,1
"org.apache.karaf.profile.assembly.FakeBundleRevision.getVersion()",1,1,1
"org.apache.karaf.profile.assembly.FakeBundleRevision.getWiring()",1,1,1
"org.apache.karaf.profile.assembly.FakeBundleRevision.isActivationPolicyUsed()",1,1,1
"org.apache.karaf.profile.assembly.FakeBundleRevision.isPersistentlyStarted()",1,1,1
"org.apache.karaf.profile.assembly.FakeBundleRevision.setStartLevel(int)",1,1,1
"org.apache.karaf.profile.assembly.Slf4jResolverLog.Slf4jResolverLog(Logger)",1,1,1
"org.apache.karaf.profile.assembly.Slf4jResolverLog.doLog(int,String,Throwable)",2,2,5
"org.apache.karaf.profile.command.ProfileChangeParents.execute()",1,1,1
"org.apache.karaf.profile.command.ProfileCopy.execute()",1,1,1
"org.apache.karaf.profile.command.ProfileCreate.execute()",1,1,1
"org.apache.karaf.profile.command.ProfileDelete.execute()",1,1,1
"org.apache.karaf.profile.command.ProfileDisplay.displayProfile(Profile)",1,28,28
"org.apache.karaf.profile.command.ProfileDisplay.execute()",1,1,1
"org.apache.karaf.profile.command.ProfileDisplay.printConfigList(String,PrintStream,List<String>)",1,2,2
"org.apache.karaf.profile.command.ProfileEdit.DatastoreContentManager.DatastoreContentManager(ProfileService)",1,1,1
"org.apache.karaf.profile.command.ProfileEdit.DatastoreContentManager.detectCharset(String)",1,1,1
"org.apache.karaf.profile.command.ProfileEdit.DatastoreContentManager.load(String)",2,1,3
"org.apache.karaf.profile.command.ProfileEdit.DatastoreContentManager.save(String,Charset,String)",1,1,1
"org.apache.karaf.profile.command.ProfileEdit.DatastoreContentManager.save(String,String)",2,1,3
"org.apache.karaf.profile.command.ProfileEdit.editProfile(Profile)",1,12,27
"org.apache.karaf.profile.command.ProfileEdit.execute()",1,1,2
"org.apache.karaf.profile.command.ProfileEdit.extractConfigs(String)",1,3,3
"org.apache.karaf.profile.command.ProfileEdit.getConfigurationFromBuilder(ProfileBuilder,String)",1,1,1
"org.apache.karaf.profile.command.ProfileEdit.getTerminal()",1,2,2
"org.apache.karaf.profile.command.ProfileEdit.handleBundles(ProfileBuilder,String[],Profile)",1,4,4
"org.apache.karaf.profile.command.ProfileEdit.handleConfigProperties(ProfileBuilder,String[],Profile)",1,6,6
"org.apache.karaf.profile.command.ProfileEdit.handleFeatureRepositories(ProfileBuilder,String[],Profile)",1,4,4
"org.apache.karaf.profile.command.ProfileEdit.handleFeatures(ProfileBuilder,String[],Profile)",1,3,3
"org.apache.karaf.profile.command.ProfileEdit.handleLibraries(ProfileBuilder,String[],Profile,String,String)",1,4,4
"org.apache.karaf.profile.command.ProfileEdit.handleOverrides(ProfileBuilder,String[],Profile)",1,4,4
"org.apache.karaf.profile.command.ProfileEdit.handlePid(ProfileBuilder,String[],Profile)",3,13,15
"org.apache.karaf.profile.command.ProfileEdit.handleSystemProperties(ProfileBuilder,String[],Profile)",1,6,6
"org.apache.karaf.profile.command.ProfileEdit.importPidFromLocalConfigAdmin(String,Map<String, String>)",1,5,6
"org.apache.karaf.profile.command.ProfileEdit.init()",1,1,1
"org.apache.karaf.profile.command.ProfileEdit.openInEditor(Profile,String)",1,1,1
"org.apache.karaf.profile.command.ProfileEdit.updateConfig(Map<String, String>,String,String,boolean,boolean)",1,3,3
"org.apache.karaf.profile.command.ProfileEdit.updatedDelimitedList(Map<String, String>,String,String,String,boolean,boolean,boolean,boolean)",1,9,10
"org.apache.karaf.profile.command.ProfileList.execute()",1,5,5
"org.apache.karaf.profile.command.ProfileRename.execute()",1,1,1
"org.apache.karaf.profile.command.completers.ProfileCompleter.complete(Session,CommandLine,List<String>)",1,1,2
"org.apache.karaf.profile.impl.PlaceholderResolvers.PlaceholderResolvers()",1,1,1
"org.apache.karaf.profile.impl.PlaceholderResolvers.ProfilePlaceholderResolver.getScheme()",1,1,1
"org.apache.karaf.profile.impl.PlaceholderResolvers.ProfilePlaceholderResolver.resolve(Map<String, Map<String, String>>,String,String,String)",3,4,4
"org.apache.karaf.profile.impl.PlaceholderResolvers.PropertyPlaceholderResolver.PropertyPlaceholderResolver(Map<String, String>)",1,1,1
"org.apache.karaf.profile.impl.PlaceholderResolvers.PropertyPlaceholderResolver.getScheme()",1,1,1
"org.apache.karaf.profile.impl.PlaceholderResolvers.PropertyPlaceholderResolver.resolve(Map<String, Map<String, String>>,String,String,String)",1,1,1
"org.apache.karaf.profile.impl.PlaceholderResolvers.substituteBundleProperty(String,BundleContext)",1,3,4
"org.apache.karaf.profile.impl.PlaceholderResolvers.substituteProfileProperty(String,Map<String, Map<String, String>>)",2,3,3
"org.apache.karaf.profile.impl.ProfileBuilderImpl.addAgentConfiguration(ConfigListType,List<String>)",1,4,4
"org.apache.karaf.profile.impl.ProfileBuilderImpl.addAgentConfiguration(ConfigListType,String)",1,1,1
"org.apache.karaf.profile.impl.ProfileBuilderImpl.addAttribute(String,String)",1,1,1
"org.apache.karaf.profile.impl.ProfileBuilderImpl.addBundle(String)",1,1,1
"org.apache.karaf.profile.impl.ProfileBuilderImpl.addConfiguration(String,Map<String, String>)",1,1,1
"org.apache.karaf.profile.impl.ProfileBuilderImpl.addConfiguration(String,String,String)",1,1,1
"org.apache.karaf.profile.impl.ProfileBuilderImpl.addFeature(String)",1,1,1
"org.apache.karaf.profile.impl.ProfileBuilderImpl.addFileConfiguration(String,byte[])",1,1,1
"org.apache.karaf.profile.impl.ProfileBuilderImpl.addParent(String)",1,1,1
"org.apache.karaf.profile.impl.ProfileBuilderImpl.addParents(List<String>)",1,1,1
"org.apache.karaf.profile.impl.ProfileBuilderImpl.addParentsInternal(List<String>,boolean)",1,3,3
"org.apache.karaf.profile.impl.ProfileBuilderImpl.addRepository(String)",1,1,1
"org.apache.karaf.profile.impl.ProfileBuilderImpl.deleteConfiguration(String)",1,1,1
"org.apache.karaf.profile.impl.ProfileBuilderImpl.deleteFileConfiguration(String)",1,1,1
"org.apache.karaf.profile.impl.ProfileBuilderImpl.from(Profile)",1,1,1
"org.apache.karaf.profile.impl.ProfileBuilderImpl.getConfiguration(String)",1,1,1
"org.apache.karaf.profile.impl.ProfileBuilderImpl.getConfigurationInternal(String)",1,1,1
"org.apache.karaf.profile.impl.ProfileBuilderImpl.getConfigurationKeys()",1,3,3
"org.apache.karaf.profile.impl.ProfileBuilderImpl.getFileConfiguration(String)",1,1,1
"org.apache.karaf.profile.impl.ProfileBuilderImpl.getFileConfigurationKeys()",1,1,1
